Date,SKU,ProductName,Category,Cost,Sales,Promotion,Weather,Holiday,Profit
2023-09-01,SKU-201,Vapor Flex Skates,Skates,300.0,658.76,None,Sunny,0,358.76
2023-09-02,SKU-201,Vapor Flex Skates,Skates,300.0,465.05,None,Rain,0,165.05
2023-09-02,SKU-401,Stealth Pro Gloves,Gloves,90.0,217.76,10% Off,Rain,0,127.76
2023-09-03,SKU-201,Vapor Flex Skates,Skates,300.0,496.1,10% Off,Snow,0,196.1
2023-09-03,SKU-401,Stealth Pro Gloves,Gloves,90.0,156.87,None,Sunny,0,66.87
2023-09-04,SKU-101,Pro Carbon Stick,Sticks,150.0,286.05,10% Off,Rain,0,136.05
2023-09-05,SKU-201,Vapor Flex Skates,Skates,300.0,627.23,None,Sunny,1,327.23
2023-09-07,SKU-101,Pro Carbon Stick,Sticks,150.0,365.83,None,Sunny,0,215.83
2023-09-07,SKU-101,Pro Carbon Stick,Sticks,150.0,335.76,None,Snow,0,185.76
2023-09-08,SKU-301,AeroLite Helmet,Helmets,80.0,174.85,None,Sunny,0,94.85
2023-09-09,SKU-301,AeroLite Helmet,Helmets,80.0,186.01,None,Sunny,0,106.01
2023-09-09,SKU-401,Stealth Pro Gloves,Gloves,90.0,224.76,None,Sunny,0,134.76
2023-09-09,SKU-401,Stealth Pro Gloves,Gloves,90.0,181.99,None,Rain,0,91.99
2023-09-09,SKU-301,AeroLite Helmet,Helmets,80.0,164.03,None,Snow,0,84.03
2023-09-10,SKU-201,Vapor Flex Skates,Skates,300.0,714.56,None,Sunny,0,414.56
2023-09-10,SKU-201,Vapor Flex Skates,Skates,300.0,655.74,None,Snow,0,355.74
2023-09-11,SKU-301,AeroLite Helmet,Helmets,80.0,149.24,10% Off,Snow,1,69.24
2023-09-12,SKU-301,AeroLite Helmet,Helmets,80.0,133.21,None,Rain,0,53.21
2023-09-12,SKU-101,Pro Carbon Stick,Sticks,150.0,294.34,10% Off,Snow,0,144.34
2023-09-12,SKU-201,Vapor Flex Skates,Skates,300.0,564.3,None,Sunny,0,264.3
2023-09-15,SKU-301,AeroLite Helmet,Helmets,80.0,127.9,None,Sunny,0,47.9
2023-09-16,SKU-401,Stealth Pro Gloves,Gloves,90.0,152.64,None,Sunny,0,62.64
2023-09-17,SKU-101,Pro Carbon Stick,Sticks,150.0,280.0,None,Rain,0,130.0
2023-09-17,SKU-201,Vapor Flex Skates,Skates,300.0,748.65,None,Rain,0,448.65
2023-09-18,SKU-301,AeroLite Helmet,Helmets,80.0,127.31,10% Off,Snow,0,47.31
2023-09-19,SKU-301,AeroLite Helmet,Helmets,80.0,184.89,None,Rain,0,104.89
2023-09-20,SKU-401,Stealth Pro Gloves,Gloves,90.0,224.31,None,Rain,0,134.31
2023-09-22,SKU-101,Pro Carbon Stick,Sticks,150.0,270.63,None,Rain,0,120.63
2023-09-23,SKU-201,Vapor Flex Skates,Skates,300.0,579.11,None,Sunny,0,279.11
2023-09-23,SKU-101,Pro Carbon Stick,Sticks,150.0,272.56,10% Off,Snow,0,122.56
2023-09-23,SKU-401,Stealth Pro Gloves,Gloves,90.0,195.3,None,Snow,0,105.3
2023-09-24,SKU-401,Stealth Pro Gloves,Gloves,90.0,173.91,None,Snow,0,83.91
2023-09-25,SKU-101,Pro Carbon Stick,Sticks,150.0,259.98,None,Rain,0,109.98
2023-09-27,SKU-301,AeroLite Helmet,Helmets,80.0,156.78,10% Off,Rain,0,76.78
2023-09-29,SKU-201,Vapor Flex Skates,Skates,300.0,511.24,None,Sunny,0,211.24
2023-09-30,SKU-101,Pro Carbon Stick,Sticks,150.0,233.38,None,Sunny,0,83.38
2023-10-01,SKU-401,Stealth Pro Gloves,Gloves,90.0,185.27,None,Snow,0,95.27
2023-10-02,SKU-401,Stealth Pro Gloves,Gloves,90.0,174.4,10% Off,Snow,0,84.4
2023-10-06,SKU-301,AeroLite Helmet,Helmets,80.0,191.18,None,Sunny,1,111.18
2023-10-06,SKU-101,Pro Carbon Stick,Sticks,150.0,360.82,None,Sunny,0,210.82
2023-10-06,SKU-301,AeroLite Helmet,Helmets,80.0,149.63,None,Sunny,0,69.63
2023-10-07,SKU-401,Stealth Pro Gloves,Gloves,90.0,159.48,None,Rain,0,69.48
2023-10-09,SKU-101,Pro Carbon Stick,Sticks,150.0,312.89,None,Snow,0,162.89
2023-10-09,SKU-201,Vapor Flex Skates,Skates,300.0,610.82,None,Snow,0,310.82
2023-10-09,SKU-101,Pro Carbon Stick,Sticks,150.0,284.53,None,Sunny,1,134.53
2023-10-10,SKU-301,AeroLite Helmet,Helmets,80.0,194.11,None,Snow,0,114.11
2023-10-11,SKU-201,Vapor Flex Skates,Skates,300.0,737.46,10% Off,Sunny,0,437.46
2023-10-11,SKU-201,Vapor Flex Skates,Skates,300.0,670.08,None,Snow,0,370.08
2023-10-13,SKU-201,Vapor Flex Skates,Skates,300.0,661.33,None,Snow,0,361.33
2023-10-13,SKU-401,Stealth Pro Gloves,Gloves,90.0,196.84,None,Rain,1,106.84
2023-10-14,SKU-101,Pro Carbon Stick,Sticks,150.0,276.24,None,Sunny,0,126.24
2023-10-14,SKU-401,Stealth Pro Gloves,Gloves,90.0,153.16,None,Sunny,0,63.16
2023-10-14,SKU-101,Pro Carbon Stick,Sticks,150.0,317.82,10% Off,Snow,0,167.82
2023-10-14,SKU-101,Pro Carbon Stick,Sticks,150.0,269.46,None,Sunny,0,119.46
2023-10-14,SKU-401,Stealth Pro Gloves,Gloves,90.0,216.83,None,Rain,0,126.83
2023-10-15,SKU-201,Vapor Flex Skates,Skates,300.0,536.91,None,Snow,0,236.91
2023-10-16,SKU-301,AeroLite Helmet,Helmets,80.0,184.83,None,Snow,0,104.83
2023-10-16,SKU-301,AeroLite Helmet,Helmets,80.0,168.79,None,Snow,0,88.79
2023-10-17,SKU-201,Vapor Flex Skates,Skates,300.0,532.49,None,Rain,0,232.49
2023-10-18,SKU-101,Pro Carbon Stick,Sticks,150.0,290.56,None,Snow,0,140.56
2023-10-18,SKU-101,Pro Carbon Stick,Sticks,150.0,306.16,10% Off,Sunny,0,156.16
2023-10-19,SKU-401,Stealth Pro Gloves,Gloves,90.0,151.28,10% Off,Rain,0,61.28
2023-10-22,SKU-201,Vapor Flex Skates,Skates,300.0,532.3,None,Sunny,0,232.3
2023-10-23,SKU-101,Pro Carbon Stick,Sticks,150.0,237.75,None,Sunny,0,87.75
2023-10-24,SKU-201,Vapor Flex Skates,Skates,300.0,692.6,None,Sunny,0,392.6
2023-10-26,SKU-401,Stealth Pro Gloves,Gloves,90.0,171.26,10% Off,Sunny,0,81.26
2023-10-27,SKU-201,Vapor Flex Skates,Skates,300.0,741.4,None,Snow,0,441.4
2023-10-27,SKU-401,Stealth Pro Gloves,Gloves,90.0,194.62,None,Snow,0,104.62
2023-10-27,SKU-201,Vapor Flex Skates,Skates,300.0,464.66,None,Snow,0,164.66
2023-10-28,SKU-401,Stealth Pro Gloves,Gloves,90.0,191.57,None,Snow,0,101.57
2023-10-28,SKU-101,Pro Carbon Stick,Sticks,150.0,283.42,None,Sunny,0,133.42
2023-10-29,SKU-201,Vapor Flex Skates,Skates,300.0,549.77,10% Off,Rain,0,249.77
2023-10-30,SKU-401,Stealth Pro Gloves,Gloves,90.0,139.33,None,Snow,0,49.33
2023-10-31,SKU-101,Pro Carbon Stick,Sticks,150.0,288.38,10% Off,Sunny,0,138.38
2023-10-31,SKU-101,Pro Carbon Stick,Sticks,150.0,373.33,None,Snow,0,223.33
2023-11-01,SKU-301,AeroLite Helmet,Helmets,80.0,161.15,None,Snow,0,81.15
2023-11-01,SKU-201,Vapor Flex Skates,Skates,300.0,702.69,10% Off,Rain,0,402.69
2023-11-01,SKU-401,Stealth Pro Gloves,Gloves,90.0,197.73,None,Sunny,0,107.73
2023-11-01,SKU-201,Vapor Flex Skates,Skates,300.0,480.28,None,Rain,0,180.28
2023-11-01,SKU-201,Vapor Flex Skates,Skates,300.0,748.04,None,Snow,0,448.04
2023-11-03,SKU-101,Pro Carbon Stick,Sticks,150.0,278.77,None,Snow,0,128.77
2023-11-04,SKU-301,AeroLite Helmet,Helmets,80.0,121.01,None,Rain,0,41.01
2023-11-05,SKU-401,Stealth Pro Gloves,Gloves,90.0,191.54,10% Off,Snow,0,101.54
2023-11-07,SKU-101,Pro Carbon Stick,Sticks,150.0,294.45,10% Off,Rain,0,144.45
2023-11-07,SKU-201,Vapor Flex Skates,Skates,300.0,533.7,None,Rain,0,233.7
2023-11-08,SKU-101,Pro Carbon Stick,Sticks,150.0,364.1,None,Sunny,0,214.1
2023-11-10,SKU-401,Stealth Pro Gloves,Gloves,90.0,190.24,None,Rain,0,100.24
2023-11-10,SKU-201,Vapor Flex Skates,Skates,300.0,673.85,None,Sunny,0,373.85
2023-11-11,SKU-301,AeroLite Helmet,Helmets,80.0,196.51,10% Off,Rain,0,116.51
2023-11-11,SKU-301,AeroLite Helmet,Helmets,80.0,174.42,None,Rain,0,94.42
2023-11-13,SKU-301,AeroLite Helmet,Helmets,80.0,198.59,10% Off,Sunny,0,118.59
2023-11-13,SKU-101,Pro Carbon Stick,Sticks,150.0,329.94,None,Rain,0,179.94
2023-11-14,SKU-401,Stealth Pro Gloves,Gloves,90.0,203.32,None,Rain,0,113.32
2023-11-15,SKU-101,Pro Carbon Stick,Sticks,150.0,301.57,None,Rain,0,151.57
2023-11-16,SKU-401,Stealth Pro Gloves,Gloves,90.0,184.96,None,Snow,0,94.96
2023-11-16,SKU-101,Pro Carbon Stick,Sticks,150.0,287.58,None,Sunny,0,137.58
2023-11-17,SKU-201,Vapor Flex Skates,Skates,300.0,731.69,None,Rain,0,431.69
2023-11-20,SKU-201,Vapor Flex Skates,Skates,300.0,636.24,None,Snow,0,336.24
2023-11-20,SKU-401,Stealth Pro Gloves,Gloves,90.0,205.64,None,Sunny,0,115.64
2023-11-22,SKU-101,Pro Carbon Stick,Sticks,150.0,245.42,None,Rain,0,95.42
2023-11-22,SKU-201,Vapor Flex Skates,Skates,300.0,558.05,10% Off,Snow,0,258.05
2023-11-22,SKU-101,Pro Carbon Stick,Sticks,150.0,344.36,None,Sunny,0,194.36
2023-11-23,SKU-401,Stealth Pro Gloves,Gloves,90.0,180.46,None,Sunny,0,90.46
2023-11-24,SKU-301,AeroLite Helmet,Helmets,80.0,147.97,None,Sunny,0,67.97
2023-11-25,SKU-301,AeroLite Helmet,Helmets,80.0,194.81,None,Rain,0,114.81
2023-11-25,SKU-101,Pro Carbon Stick,Sticks,150.0,276.51,None,Snow,0,126.51
2023-11-26,SKU-201,Vapor Flex Skates,Skates,300.0,723.69,None,Rain,0,423.69
2023-11-26,SKU-101,Pro Carbon Stick,Sticks,150.0,325.99,None,Snow,0,175.99
2023-11-28,SKU-201,Vapor Flex Skates,Skates,300.0,515.61,10% Off,Rain,0,215.61
2023-11-30,SKU-301,AeroLite Helmet,Helmets,80.0,191.04,None,Snow,1,111.04
2023-11-30,SKU-301,AeroLite Helmet,Helmets,80.0,181.14,None,Rain,0,101.14
2023-12-02,SKU-101,Pro Carbon Stick,Sticks,150.0,229.7,None,Rain,0,79.7
2023-12-03,SKU-401,Stealth Pro Gloves,Gloves,90.0,143.13,None,Snow,0,53.13
2023-12-03,SKU-201,Vapor Flex Skates,Skates,300.0,613.89,None,Rain,0,313.89
2023-12-03,SKU-201,Vapor Flex Skates,Skates,300.0,554.14,10% Off,Rain,0,254.14
2023-12-03,SKU-201,Vapor Flex Skates,Skates,300.0,605.63,None,Snow,0,305.63
2023-12-03,SKU-301,AeroLite Helmet,Helmets,80.0,132.91,None,Snow,0,52.91
2023-12-04,SKU-101,Pro Carbon Stick,Sticks,150.0,286.64,None,Rain,0,136.64
2023-12-05,SKU-101,Pro Carbon Stick,Sticks,150.0,330.78,None,Sunny,0,180.78
2023-12-06,SKU-401,Stealth Pro Gloves,Gloves,90.0,221.95,None,Sunny,0,131.95
2023-12-06,SKU-301,AeroLite Helmet,Helmets,80.0,183.82,None,Snow,0,103.82
2023-12-08,SKU-401,Stealth Pro Gloves,Gloves,90.0,165.2,None,Snow,0,75.2
2023-12-09,SKU-101,Pro Carbon Stick,Sticks,150.0,237.78,None,Snow,0,87.78
2023-12-09,SKU-201,Vapor Flex Skates,Skates,300.0,495.28,None,Rain,0,195.28
2023-12-10,SKU-101,Pro Carbon Stick,Sticks,150.0,336.6,None,Snow,0,186.6
2023-12-11,SKU-301,AeroLite Helmet,Helmets,80.0,192.01,None,Sunny,0,112.01
2023-12-12,SKU-301,AeroLite Helmet,Helmets,80.0,153.9,None,Sunny,0,73.9
2023-12-13,SKU-301,AeroLite Helmet,Helmets,80.0,191.99,None,Rain,0,111.99
2023-12-15,SKU-301,AeroLite Helmet,Helmets,80.0,161.43,None,Rain,0,81.43
2023-12-16,SKU-201,Vapor Flex Skates,Skates,300.0,652.52,10% Off,Sunny,0,352.52
2023-12-16,SKU-201,Vapor Flex Skates,Skates,300.0,601.75,None,Rain,1,301.75
2023-12-16,SKU-301,AeroLite Helmet,Helmets,80.0,176.18,None,Snow,0,96.18
2023-12-16,SKU-101,Pro Carbon Stick,Sticks,150.0,334.89,None,Snow,0,184.89
2023-12-17,SKU-201,Vapor Flex Skates,Skates,300.0,585.64,10% Off,Snow,0,285.64
2023-12-17,SKU-301,AeroLite Helmet,Helmets,80.0,163.31,None,Sunny,0,83.31
2023-12-18,SKU-201,Vapor Flex Skates,Skates,300.0,570.89,10% Off,Sunny,1,270.89
2023-12-18,SKU-401,Stealth Pro Gloves,Gloves,90.0,214.74,None,Sunny,0,124.74
2023-12-21,SKU-301,AeroLite Helmet,Helmets,80.0,153.39,None,Sunny,0,73.39
2023-12-22,SKU-401,Stealth Pro Gloves,Gloves,90.0,147.26,None,Rain,0,57.26
2023-12-22,SKU-101,Pro Carbon Stick,Sticks,150.0,300.21,None,Snow,0,150.21
2023-12-22,SKU-301,AeroLite Helmet,Helmets,80.0,197.67,None,Rain,0,117.67
2023-12-23,SKU-101,Pro Carbon Stick,Sticks,150.0,370.65,None,Rain,0,220.65
2023-12-23,SKU-201,Vapor Flex Skates,Skates,300.0,686.6,10% Off,Sunny,0,386.6
2023-12-23,SKU-101,Pro Carbon Stick,Sticks,150.0,247.28,None,Snow,0,97.28
2023-12-23,SKU-301,AeroLite Helmet,Helmets,80.0,195.41,None,Rain,0,115.41
2023-12-25,SKU-101,Pro Carbon Stick,Sticks,150.0,366.89,None,Rain,0,216.89
2023-12-25,SKU-101,Pro Carbon Stick,Sticks,150.0,360.94,None,Rain,0,210.94
2023-12-25,SKU-401,Stealth Pro Gloves,Gloves,90.0,202.72,10% Off,Sunny,0,112.72
2023-12-26,SKU-401,Stealth Pro Gloves,Gloves,90.0,195.41,10% Off,Sunny,0,105.41
2023-12-26,SKU-101,Pro Carbon Stick,Sticks,150.0,358.27,10% Off,Snow,0,208.27
2023-12-26,SKU-301,AeroLite Helmet,Helmets,80.0,126.8,None,Sunny,0,46.8
2023-12-26,SKU-101,Pro Carbon Stick,Sticks,150.0,252.64,None,Rain,0,102.64
2023-12-27,SKU-401,Stealth Pro Gloves,Gloves,90.0,216.69,None,Rain,0,126.69
2023-12-28,SKU-201,Vapor Flex Skates,Skates,300.0,570.66,None,Rain,0,270.66
2023-12-29,SKU-101,Pro Carbon Stick,Sticks,150.0,343.45,None,Sunny,1,193.45
2023-12-30,SKU-201,Vapor Flex Skates,Skates,300.0,481.67,None,Snow,0,181.67
2023-12-31,SKU-301,AeroLite Helmet,Helmets,80.0,159.81,10% Off,Rain,0,79.81
2023-12-31,SKU-301,AeroLite Helmet,Helmets,80.0,177.76,None,Rain,1,97.76
2023-12-31,SKU-101,Pro Carbon Stick,Sticks,150.0,282.98,10% Off,Rain,0,132.98
2023-12-31,SKU-401,Stealth Pro Gloves,Gloves,90.0,224.11,None,Rain,0,134.11
